timestamp,name,symbol,price_usd,vol_24h,total_vol,chg_24h,chg_7d,market_cap
2026-02-11 23:01:07,Monero,xmr,$349.07,"$103,710,791.00",0.05%,+7.75%,-7.42%,"$6,438,249,881"
2026-02-11 02:22:46,Monero,xmr,$343.03,"$93,478,623.00",0.05%,+2.89%,-8.59%,"$6,327,192,431"
2026-02-11 01:33:56,Monero,xmr,$336.60,"$91,719,966.00",0.05%,+1.49%,-12.14%,"$6,228,051,727"
2026-02-11 00:57:28,Monero,xmr,$336.03,"$91,137,311.00",0.05%,+1.64%,-12.61%,"$6,184,230,926"
2026-02-11 00:05:22,Monero,xmr,$330.63,"$89,000,439.00",0.05%,+1.14%,-14.02%,"$6,097,545,755"
2026-02-10 23:24:47,Monero,xmr,$327.29,"$87,784,516.00",0.05%,+0.44%,-11.90%,"$6,024,103,266"
2026-02-10 22:42:50,Monero,xmr,$325.40,"$85,049,716.00",0.05%,-0.47%,-12.39%,"$6,007,382,038"
2026-02-10 21:39:25,Monero,xmr,$321.67,"$83,659,119.00",0.05%,-1.25%,-14.19%,"$5,923,515,518"
2026-02-10 20:40:00,Monero,xmr,$327.59,"$83,363,214.00",0.05%,+0.71%,-12.84%,"$6,038,934,992"
2026-02-10 18:18:23,Monero,xmr,$327.36,"$85,372,628.00",0.05%,+2.19%,-12.51%,"$6,037,884,637"
2026-02-10 15:35:20,Monero,xmr,$330.42,"$88,888,496.00",0.05%,+1.62%,-14.10%,"$6,096,216,335"
2026-02-10 14:33:37,Monero,xmr,$337.16,"$89,798,511.00",0.05%,+2.76%,-10.35%,"$6,219,591,539"
2026-02-10 13:35:41,Monero,xmr,$333.41,"$90,478,226.00",0.05%,+1.53%,-10.01%,"$6,153,683,492"
2026-02-10 11:36:32,Monero,xmr,$330.96,"$91,986,115.00",0.05%,+0.81%,-11.98%,"$6,105,104,224"
2026-02-10 10:50:32,Monero,xmr,$332.98,"$92,043,405.00",0.05%,+1.09%,-10.22%,"$6,126,597,196"
2026-02-10 09:47:17,Monero,xmr,$330.23,"$92,337,865.00",0.05%,-1.82%,-12.42%,"$6,085,052,300"
2026-02-10 08:45:24,Monero,xmr,$335.25,"$93,600,406.00",0.05%,+2.03%,-11.09%,"$6,187,853,812"
2026-02-10 07:06:34,Monero,xmr,$340.69,"$92,877,448.00",0.05%,+2.95%,-9.76%,"$6,295,640,988"
2026-02-10 04:12:24,Monero,xmr,$337.65,"$92,031,436.00",0.05%,+4.15%,-12.39%,"$6,213,698,711"
2026-02-10 02:51:25,Monero,xmr,$335.31,"$93,863,898.00",0.05%,+5.37%,-13.77%,"$6,184,886,289"
2026-02-10 01:24:12,Monero,xmr,$332.14,"$94,479,654.00",0.05%,+6.61%,-13.16%,"$6,129,570,106"
2026-02-10 00:53:36,Monero,xmr,$329.53,"$94,800,409.00",0.05%,+5.52%,-13.85%,"$6,044,002,037"
2026-02-10 00:01:56,Monero,xmr,$327.49,"$97,656,769.00",0.05%,+3.19%,-17.38%,"$6,059,772,290"
2026-02-09 23:20:26,Monero,xmr,$325.64,"$98,317,690.00",0.05%,+1.94%,-17.85%,"$6,021,398,630"
2026-02-09 22:38:24,Monero,xmr,$326.62,"$100,703,990.00",0.05%,+1.91%,-17.60%,"$6,025,628,204"
2026-02-09 21:01:29,Monero,xmr,$324.90,"$100,832,495.00",0.05%,+1.83%,-20.20%,"$6,004,676,630"
2026-02-09 20:09:56,Monero,xmr,$323.81,"$99,773,698.00",0.05%,+1.80%,-20.46%,"$5,976,362,824"
2026-02-09 02:50:58,Monero,xmr,$316.39,"$80,534,452.00",0.05%,-4.06%,-23.35%,"$5,828,261,902"
2026-02-09 02:18:46,Monero,xmr,$317.81,"$79,936,591.00",0.05%,-3.49%,-23.00%,"$5,862,162,057"
2026-02-09 00:00:41,Monero,xmr,$316.77,"$76,761,615.00",0.05%,-3.95%,-25.19%,"$5,825,928,666"
2026-02-08 23:44:45,Monero,xmr,$318.78,"$76,604,897.00",0.05%,-2.63%,-24.72%,"$5,884,103,439"
2026-02-08 23:13:01,Monero,xmr,$317.83,"$75,705,297.00",0.05%,-1.38%,-24.94%,"$5,858,312,329"
2026-02-08 22:53:53,Monero,xmr,$320.94,"$74,479,805.00",0.05%,-0.64%,-25.12%,"$5,920,458,798"
2026-02-08 22:43:10,Monero,xmr,$321.01,"$74,501,227.00",0.05%,-0.75%,-25.10%,"$5,922,515,100"
2026-02-08 22:22:43,Monero,xmr,$320.57,"$74,602,720.00",0.05%,-1.04%,-25.20%,"$5,910,859,161"
2026-02-08 21:58:48,Monero,xmr,$320.46,"$74,882,995.00",0.05%,-1.20%,-24.84%,"$5,911,409,081"
2026-02-08 21:19:51,Monero,xmr,$318.82,"$75,187,707.00",0.05%,-2.30%,-25.22%,"$5,875,937,320"
2026-02-08 20:49:56,Monero,xmr,$318.81,"$75,281,701.00",0.05%,-2.25%,-24.68%,"$5,880,179,761"
2026-02-08 20:16:26,Monero,xmr,$319.90,"$74,398,486.00",0.05%,-2.03%,-24.43%,"$5,879,639,867"
2026-02-08 19:53:24,Monero,xmr,$321.10,"$72,120,475.00",0.05%,-2.13%,-23.90%,"$5,931,285,964"
2026-02-08 19:19:59,Monero,xmr,$328.72,"$71,296,832.00",0.05%,-0.46%,-22.10%,"$6,063,719,891"
2026-02-05 02:15:38,Monero,xmr,$382.55,"$129,467,305.00",0.05%,+2.90%,-18.55%,"$7,032,677,691"
2026-02-05 00:52:05,Monero,xmr,$378.40,"$128,219,527.00",0.05%,-1.20%,-19.15%,"$6,992,269,863"
2026-02-05 00:26:56,Monero,xmr,$380.84,"$127,994,794.00",0.05%,-1.48%,-18.62%,"$7,020,887,366"
2026-02-03 23:22:55,Monero,xmr,$376.04,"$125,448,106.00",0.05%,-3.00%,-20.12%,"$6,947,270,025"
2026-02-03 22:50:45,Monero,xmr,$380.04,"$125,234,070.00",0.05%,-3.18%,-18.80%,"$7,035,647,474"
2026-02-03 22:11:33,Monero,xmr,$372.44,"$120,651,014.00",0.05%,-5.68%,-20.42%,"$6,845,494,046"
2026-02-03 21:04:23,Monero,xmr,$371.66,"$119,282,620.00",0.05%,-7.36%,-18.71%,"$6,853,428,283"
2026-02-03 12:58:09,Monero,xmr,$370.42,"$130,328,000.00",0.05%,-7.50%,-21.67%,"$6,833,320,527"
2026-02-03 12:02:24,Monero,xmr,$374.93,"$131,079,857.00",0.05%,-4.74%,-21.36%,"$6,910,204,827"
2026-02-03 11:24:01,Monero,xmr,$374.64,"$132,476,119.00",0.05%,-5.58%,-20.37%,"$6,910,875,008"
2026-02-03 10:52:50,Monero,xmr,$377.10,"$131,888,782.00",0.05%,-4.77%,-19.38%,"$6,961,311,883"
2026-02-03 10:08:12,Monero,xmr,$374.87,"$131,881,599.00",0.05%,-5.67%,-19.86%,"$6,901,992,885"
2026-02-03 09:04:11,Monero,xmr,$370.92,"$133,185,747.00",0.05%,-5.67%,-20.70%,"$6,840,968,342"
2026-02-03 08:06:38,Monero,xmr,$375.79,"$135,948,550.00",0.05%,-5.84%,-19.08%,"$6,948,296,784"
2026-02-03 06:42:03,Monero,xmr,$374.63,"$137,667,289.00",0.05%,-4.79%,-19.71%,"$6,905,330,001"
2026-02-02 07:11:27,Monero,xmr,$402.54,"$138,760,468.00",0.05%,-11.35%,-10.79%,"$7,405,843,510"
2026-02-02 04:45:37,Monero,xmr,$414.55,"$133,938,935.00",0.05%,-9.02%,-7.91%,"$7,641,769,057"
2026-01-31 01:45:11,Monero,xmr,$461.38,"$160,350,449.00",0.05%,+0.86%,-10.33%,"$8,515,828,408"
2026-01-31 01:12:13,Monero,xmr,$461.84,"$152,899,335.00",0.05%,+1.77%,-10.24%,"$8,533,402,585"
2026-01-31 00:45:41,Monero,xmr,$463.80,"$157,120,716.00",0.05%,+1.87%,-9.95%,"$8,555,406,462"
2026-01-31 00:17:25,Monero,xmr,$458.98,"$154,509,916.00",0.05%,+0.54%,-10.89%,"$8,532,639,902"
2026-01-30 23:52:05,Monero,xmr,$459.98,"$150,492,979.00",0.05%,+0.95%,-10.96%,"$8,485,281,831"
2026-01-30 23:15:55,Monero,xmr,$459.44,"$147,893,956.00",0.05%,+1.37%,-11.07%,"$8,486,572,579"
2026-01-30 22:50:38,Monero,xmr,$463.26,"$146,878,085.00",0.05%,+1.87%,-11.53%,"$8,561,916,854"
2026-01-30 22:18:48,Monero,xmr,$460.69,"$144,605,224.00",0.05%,+2.27%,-12.02%,"$8,479,145,608"
2026-01-30 21:34:32,Monero,xmr,$453.56,"$140,920,872.00",0.05%,+1.29%,-13.14%,"$8,364,193,520"
2026-01-30 20:57:47,Monero,xmr,$455.88,"$141,136,057.00",0.05%,+2.11%,-12.70%,"$8,424,692,085"
2026-01-30 20:27:23,Monero,xmr,$459.58,"$139,299,246.00",0.05%,+3.19%,-11.99%,"$8,476,033,811"
2026-01-30 19:56:58,Monero,xmr,$454.27,"$138,350,582.00",0.05%,+3.58%,-11.33%,"$8,366,922,329"
2026-01-30 18:34:52,Monero,xmr,$446.54,"$148,226,080.00",0.05%,+0.83%,-12.72%,"$8,241,251,219"
2026-01-30 17:59:58,Monero,xmr,$445.99,"$154,649,641.00",0.05%,-2.67%,-12.83%,"$8,228,106,428"
2026-01-30 17:19:54,Monero,xmr,$454.20,"$153,330,764.00",0.05%,-2.44%,-11.22%,"$8,376,131,915"
2026-01-30 03:58:37,Monero,xmr,$460.25,"$120,175,254.00",0.05%,-2.21%,-10.80%,"$8,485,645,150"
2026-01-30 02:16:04,Monero,xmr,$460.69,"$117,892,687.00",0.05%,-1.96%,-11.16%,"$8,484,262,845"
2026-01-29 23:51:16,Monero,xmr,$455.66,"$113,417,437.00",0.05%,-2.57%,-12.50%,"$8,388,527,192"
2026-01-29 23:17:08,Monero,xmr,$453.13,"$112,345,737.00",0.05%,-3.91%,-12.98%,"$8,372,408,795"
2026-01-29 22:48:46,Monero,xmr,$454.15,"$112,339,632.00",0.05%,-3.07%,-10.64%,"$8,377,505,411"
2026-01-29 20:58:22,Monero,xmr,$445.87,"$106,388,792.00",0.05%,-5.52%,-13.04%,"$8,230,862,564"
2026-01-29 20:21:17,Monero,xmr,$447.04,"$106,186,625.00",0.05%,-5.77%,-12.81%,"$8,167,455,657"
2026-01-29 19:39:10,Monero,xmr,$437.48,"$105,090,061.00",0.05%,-7.58%,-14.12%,"$8,097,224,933"
2026-01-29 18:58:29,Monero,xmr,$436.15,"$101,902,360.00",0.05%,-8.63%,-12.48%,"$8,031,990,284"
2026-01-29 18:26:09,Monero,xmr,$443.63,"$94,779,804.00",0.05%,-6.82%,-10.98%,"$8,207,176,893"
2026-01-29 17:56:16,Monero,xmr,$460.17,"$89,777,785.00",0.05%,-4.08%,-7.66%,"$8,492,633,284"
2026-01-29 17:05:05,Monero,xmr,$467.74,"$92,690,911.00",0.05%,-1.90%,-6.14%,"$8,647,255,729"
2026-01-29 16:00:39,Monero,xmr,$464.99,"$91,974,432.00",0.05%,-2.69%,-8.28%,"$8,587,509,121"
2026-01-29 15:00:19,Monero,xmr,$465.80,"$95,557,537.00",0.05%,-2.71%,-10.05%,"$8,592,918,314"
2026-01-29 14:44:50,Monero,xmr,$466.82,"$94,860,378.00",0.05%,-2.75%,-9.85%,"$8,603,942,261"
2026-01-29 14:08:08,Monero,xmr,$468.36,"$99,004,747.00",0.05%,-1.77%,-9.56%,"$8,639,498,438"
2026-01-29 13:32:05,Monero,xmr,$471.11,"$97,559,186.00",0.05%,-0.45%,-6.66%,"$8,691,436,976"
2026-01-29 12:58:05,Monero,xmr,$476.48,"$91,001,634.00",0.05%,+0.42%,-5.59%,"$8,789,721,985"
2026-01-29 12:03:39,Monero,xmr,$477.16,"$94,117,365.00",0.05%,+0.82%,-5.46%,"$8,798,379,986"
2026-01-29 11:24:51,Monero,xmr,$474.08,"$95,710,354.00",0.05%,-1.81%,-6.66%,"$8,760,657,286"
2026-01-29 10:52:42,Monero,xmr,$475.38,"$96,992,420.00",0.05%,-0.94%,-6.35%,"$8,776,440,102"
2026-01-29 10:10:47,Monero,xmr,$473.36,"$97,651,174.00",0.05%,-1.06%,-6.75%,"$8,741,733,844"
2026-01-29 07:51:12,Monero,xmr,$465.15,"$98,403,890.00",0.05%,+0.06%,-11.54%,"$8,579,642,239"
2026-01-31 02:00:46,Monero,xmr,$461.13,"$160,957,921.00",0.05%,-0.03%,-10.38%,"$8,504,881,006"
2026-02-15 02:56:38,Dai,dai,$1.00,"$79,758,328.00",0.06%,-0.03%,+0.02%,"$4,162,152,885"
2026-02-15 00:43:41,Dai,dai,$1.00,"$77,895,974.00",0.06%,-0.06%,+0.09%,"$4,159,466,533"
2026-02-15 00:18:05,Dai,dai,$1.00,"$84,335,598.00",0.06%,+0.03%,+0.07%,"$4,159,075,522"
2026-02-14 23:57:32,Dai,dai,$1.00,"$79,128,424.00",0.06%,+0.03%,+0.07%,"$4,158,198,950"
2026-02-14 23:12:55,Dai,dai,$1.00,"$77,736,228.00",0.06%,+0.06%,+0.09%,"$4,150,444,428"
2026-02-14 22:52:43,Dai,dai,$1.00,"$86,020,020.00",0.06%,+0.11%,+0.03%,"$4,155,215,557"
2026-02-14 22:41:46,Dai,dai,$1.00,"$91,148,898.00",0.06%,+0.06%,+0.01%,"$4,154,758,566"
2026-02-14 22:18:04,Dai,dai,$1.00,"$83,526,323.00",0.06%,-0.04%,-0.02%,"$4,154,336,425"
2026-02-14 21:57:00,Dai,dai,$1.00,"$83,718,169.00",0.06%,-0.02%,+0.00%,"$4,154,365,352"
2026-02-14 20:47:33,Dai,dai,$1.00,"$89,581,755.00",0.06%,+0.11%,+0.03%,"$4,148,130,119"
2026-02-14 20:16:09,Dai,dai,$1.00,"$88,719,284.00",0.06%,+0.03%,+0.05%,"$4,148,225,229"
2026-02-14 19:53:01,Dai,dai,$1.00,"$89,703,101.00",0.06%,-0.04%,+0.05%,"$4,149,542,204"
2026-02-14 19:18:25,Dai,dai,$1.00,"$83,717,958.00",0.06%,-0.05%,+0.05%,"$4,149,432,009"
2026-02-14 18:56:28,Dai,dai,$1.00,"$86,939,111.00",0.06%,+0.10%,-0.10%,"$4,150,059,988"
2026-02-14 18:41:51,Dai,dai,$1.00,"$88,387,686.00",0.06%,+0.01%,-0.13%,"$4,148,995,395"
2026-02-14 18:14:00,Dai,dai,$1.00,"$88,952,832.00",0.06%,-0.09%,-0.12%,"$4,149,188,809"
2026-02-14 17:19:31,Dai,dai,$1.00,"$101,221,889.00",0.06%,+0.06%,-0.06%,"$4,141,608,326"
2026-02-14 16:56:59,Dai,dai,$1.00,"$100,441,264.00",0.06%,-0.02%,-0.07%,"$4,140,061,808"
2026-02-14 16:15:30,Dai,dai,$1.00,"$96,490,263.00",0.06%,+0.09%,-0.00%,"$4,140,950,727"
2026-02-14 15:21:11,Dai,dai,$1.00,"$88,554,137.00",0.06%,+0.04%,+0.01%,"$4,143,701,664"
2026-02-14 13:46:55,Dai,dai,$1.00,"$79,700,268.00",0.06%,-0.00%,+0.09%,"$4,145,842,973"
2026-02-14 13:14:00,Dai,dai,$1.00,"$95,616,891.00",0.06%,+0.02%,+0.10%,"$4,145,840,530"
2026-02-14 12:51:25,Dai,dai,$1.00,"$90,421,170.00",0.06%,+0.06%,+0.06%,"$4,144,639,581"
2026-02-14 10:46:06,Dai,dai,$1.00,"$95,097,496.00",0.06%,-0.04%,-0.06%,"$4,144,419,755"
2026-02-14 07:55:46,Dai,dai,$1.00,"$87,755,912.00",0.06%,-0.05%,-0.00%,"$4,147,349,582"
2026-02-14 06:28:16,Dai,dai,$1.00,"$86,792,609.00",0.06%,+0.01%,-0.01%,"$4,138,812,328"
2026-02-13 12:00:05,Dai,dai,$1.00,"$103,331,234.00",0.06%,+0.05%,+0.01%,"$4,169,586,871"
2026-02-13 09:32:44,Dai,dai,$1.00,"$105,655,705.00",0.06%,-0.01%,-0.05%,"$4,161,244,721"
2026-02-13 06:46:59,Dai,dai,$1.00,"$112,929,949.00",0.06%,-0.01%,+0.00%,"$4,177,313,067"
2026-02-13 02:50:00,Dai,dai,$1.00,"$97,082,171.00",0.06%,-0.12%,-0.29%,"$4,191,516,878"
2026-02-13 02:17:50,Dai,dai,$1.00,"$96,909,529.00",0.06%,+0.02%,-0.29%,"$4,191,432,252"
2026-02-13 01:54:08,Dai,dai,$1.00,"$96,722,557.00",0.06%,+0.04%,-0.10%,"$4,192,755,384"
2026-02-09 14:56:17,Dai,dai,$1.00,"$100,526,551.00",0.06%,-0.11%,-0.01%,"$4,190,130,003"
2026-02-09 14:14:04,Dai,dai,$1.00,"$100,818,783.00",0.06%,-0.16%,-0.08%,"$4,186,948,971"
2026-02-09 09:39:20,Dai,dai,$1.00,"$100,075,796.00",0.06%,+0.13%,+0.16%,"$4,195,865,500"
2026-02-09 06:50:39,Dai,dai,$1.00,"$102,731,952.00",0.06%,-0.09%,+0.01%,"$4,189,973,346"
2026-02-06 02:55:20,Dai,dai,$0.99,"$306,556,267.00",0.06%,-0.44%,-0.63%,"$4,261,612,392"
2026-02-06 02:39:22,Dai,dai,$0.99,"$307,718,975.00",0.06%,-0.44%,-0.59%,"$4,252,486,898"
2026-02-06 15:30:15,Dai,dai,$1.00,"$339,879,610.00",0.06%,+0.10%,+0.01%,"$4,224,965,450"
2026-02-06 14:51:45,Dai,dai,$1.00,"$359,373,814.00",0.06%,-0.10%,-0.03%,"$4,206,016,291"
2026-02-06 14:19:50,Dai,dai,$1.00,"$360,331,591.00",0.06%,+0.30%,+0.15%,"$4,220,806,689"
2026-02-06 12:59:20,Dai,dai,$1.00,"$362,905,204.00",0.06%,-0.08%,-0.01%,"$4,217,654,488"
2026-02-06 12:07:17,Dai,dai,$1.00,"$365,531,515.00",0.06%,-0.25%,+0.03%,"$4,226,911,309"
2026-02-06 11:27:37,Dai,dai,$1.00,"$369,685,154.00",0.06%,-0.16%,-0.12%,"$4,235,645,144"
2026-02-06 10:54:11,Dai,dai,$1.00,"$370,996,746.00",0.06%,+0.13%,+0.05%,"$4,235,749,652"
2026-02-06 10:11:21,Dai,dai,$1.00,"$365,386,433.00",0.06%,+0.16%,-0.01%,"$4,232,369,219"
2026-02-06 08:02:25,Dai,dai,$1.00,"$364,432,339.00",0.06%,+0.17%,+0.07%,"$4,236,311,896"
2026-02-06 06:29:09,Dai,dai,$1.00,"$361,295,087.00",0.06%,+0.08%,-0.12%,"$4,252,496,862"
2026-02-06 01:49:23,Dai,dai,$1.00,"$296,685,389.00",0.06%,+0.09%,-0.10%,"$4,272,034,359"
2026-02-06 01:15:24,Dai,dai,$1.00,"$289,308,432.00",0.06%,-0.16%,-0.29%,"$4,254,132,229"
2026-02-06 00:50:20,Dai,dai,$1.00,"$282,170,263.00",0.06%,+0.15%,+0.14%,"$4,270,796,907"
2026-02-05 23:55:46,Dai,dai,$1.00,"$259,576,600.00",0.06%,-0.08%,-0.00%,"$4,264,120,374"
2026-02-02 16:41:26,Dai,dai,$1.00,"$210,365,445.00",0.06%,+0.17%,+0.16%,"$4,306,345,421"
2026-02-02 14:03:24,Dai,dai,$1.00,"$204,026,511.00",0.06%,-0.23%,+0.06%,"$4,305,463,536"
2026-02-02 11:05:54,Dai,dai,$1.00,"$191,712,009.00",0.06%,+0.07%,+0.11%,"$4,304,750,879"
2026-02-02 10:37:07,Dai,dai,$1.00,"$192,204,579.00",0.06%,-0.19%,-0.16%,"$4,297,157,431"
2026-02-02 09:42:59,Dai,dai,$1.00,"$174,779,935.00",0.06%,+0.11%,+0.27%,"$4,303,956,292"
2026-02-02 07:11:27,Dai,dai,$1.00,"$159,599,967.00",0.06%,+0.18%,+0.15%,"$4,308,682,141"
2026-01-31 21:53:24,Dai,dai,$1.00,"$174,020,243.00",0.06%,+0.07%,+0.10%,"$4,376,970,645"
2026-01-31 20:14:29,Dai,dai,$1.00,"$152,336,129.00",0.06%,-0.32%,-0.22%,"$4,367,572,954"
2026-01-31 17:56:17,Dai,dai,$1.00,"$140,060,433.00",0.06%,+0.31%,+0.31%,"$4,372,610,685"
2026-01-31 10:54:22,Dai,dai,$1.00,"$126,727,031.00",0.06%,+0.16%,+0.13%,"$4,331,092,038"
2026-01-31 07:43:40,Dai,dai,$1.00,"$131,254,599.00",0.06%,-0.10%,-0.12%,"$4,329,109,804"
2026-01-30 15:27:03,Dai,dai,$1.00,"$190,620,990.00",0.06%,-0.24%,-0.22%,"$4,327,380,413"
2026-02-01 15:38:43,Dai,dai,$1.00,"$190,919,730.00",0.06%,+0.11%,+0.08%,"$4,351,405,922"
2026-01-30 22:18:48,Dai,dai,$1.00,"$168,812,489.00",0.06%,+0.10%,+0.04%,"$4,319,381,947"
2026-01-30 22:50:38,Dai,dai,$1.00,"$166,234,901.00",0.06%,+0.06%,-0.02%,"$4,326,986,180"
2026-02-02 12:01:32,Dai,dai,$1.00,"$191,238,218.00",0.06%,-0.10%,-0.06%,"$4,304,634,667"
2026-01-30 18:34:52,Dai,dai,$1.00,"$203,163,426.00",0.06%,-0.09%,-0.07%,"$4,338,987,684"
2026-02-09 13:16:59,Dai,dai,$1.00,"$96,729,942.00",0.06%,+0.01%,+0.04%,"$4,190,787,282"
2026-01-31 19:13:14,Dai,dai,$1.00,"$144,977,604.00",0.06%,+0.02%,+0.08%,"$4,357,092,909"
2026-02-09 19:10:03,Dai,dai,$1.00,"$103,712,694.00",0.06%,+0.04%,-0.07%,"$4,181,182,313"
2026-01-30 17:59:58,Dai,dai,$1.00,"$203,758,635.00",0.06%,+0.04%,+0.03%,"$4,340,845,627"
2026-02-09 12:14:38,Dai,dai,$1.00,"$101,060,528.00",0.06%,-0.01%,-0.00%,"$4,191,427,879"
2026-02-06 16:41:24,Dai,dai,$1.00,"$338,049,819.00",0.06%,-0.01%,-0.24%,"$4,229,005,153"
2026-02-06 09:06:12,Dai,dai,$1.00,"$366,637,206.00",0.06%,-0.01%,-0.08%,"$4,233,344,569"
2026-02-02 15:29:52,Dai,dai,$1.00,"$201,560,230.00",0.06%,-0.01%,-0.01%,"$4,308,310,312"
2026-02-09 00:40:26,Dai,dai,$1.00,"$79,494,518.00",0.06%,-0.02%,-0.02%,"$4,188,306,460"
2026-02-06 03:58:13,Dai,dai,$1.00,"$324,748,855.00",0.06%,-0.02%,-0.07%,"$4,271,289,166"
2026-02-06 00:23:04,Dai,dai,$1.00,"$276,762,230.00",0.06%,-0.02%,-0.02%,"$4,262,438,693"
2026-02-09 20:09:56,Dai,dai,$1.00,"$105,638,140.00",0.06%,-0.04%,+0.00%,"$4,189,698,277"
2026-02-06 02:14:10,Dai,dai,$1.00,"$306,624,884.00",0.06%,-0.04%,-0.16%,"$4,275,178,245"
2026-02-09 15:43:44,Dai,dai,$1.00,"$99,947,513.00",0.06%,-0.05%,-0.14%,"$4,183,956,145"
2026-02-15 18:14:38,Polkadot,dot,$1.37,"$105,472,201.00",0.06%,-1.26%,+0.59%,"$2,280,706,333"
2026-02-15 17:23:06,Polkadot,dot,$1.36,"$105,520,462.00",0.06%,-0.82%,-0.24%,"$2,268,673,745"
2026-02-15 14:52:53,Polkadot,dot,$1.40,"$98,921,758.00",0.06%,+2.52%,+3.25%,"$2,340,006,771"
2026-02-15 14:35:30,Polkadot,dot,$1.41,"$112,104,388.00",0.06%,+2.66%,+3.41%,"$2,343,265,909"
2026-02-15 14:13:24,Polkadot,dot,$1.41,"$113,102,270.00",0.06%,+3.80%,+3.77%,"$2,346,756,483"
2026-02-15 13:47:14,Polkadot,dot,$1.40,"$113,171,704.00",0.06%,+3.30%,+2.41%,"$2,335,980,877"
2026-02-15 13:14:32,Polkadot,dot,$1.41,"$112,214,884.00",0.06%,+3.60%,+2.79%,"$2,356,739,815"
2026-02-15 12:51:55,Polkadot,dot,$1.42,"$112,973,778.00",0.06%,+3.83%,+5.11%,"$2,360,120,464"
2026-02-15 12:19:56,Polkadot,dot,$1.42,"$113,243,914.00",0.06%,+4.19%,+5.33%,"$2,365,450,280"
2026-02-15 11:54:48,Polkadot,dot,$1.41,"$113,267,614.00",0.06%,+3.68%,+4.90%,"$2,349,273,659"
2026-02-15 10:47:48,Polkadot,dot,$1.43,"$116,309,573.00",0.06%,+6.21%,+6.49%,"$2,388,875,116"
2026-02-14 21:57:00,Polkadot,dot,$1.41,"$86,200,782.00",0.06%,+7.06%,+3.04%,"$2,355,473,140"
2026-02-14 19:18:25,Polkadot,dot,$1.40,"$95,133,958.00",0.06%,+5.61%,+4.66%,"$2,325,963,620"
2026-02-14 18:56:28,Polkadot,dot,$1.39,"$87,783,166.00",0.06%,+6.58%,+4.31%,"$2,317,114,539"
2026-02-14 18:41:51,Polkadot,dot,$1.39,"$96,666,233.00",0.06%,+5.72%,+4.06%,"$2,310,219,945"
2026-02-14 18:14:00,Polkadot,dot,$1.39,"$101,525,810.00",0.06%,+7.47%,+4.25%,"$2,313,549,740"
2026-02-14 17:49:48,Polkadot,dot,$1.38,"$95,410,030.00",0.06%,+6.53%,+1.83%,"$2,295,579,749"
2026-02-14 17:19:31,Polkadot,dot,$1.37,"$104,807,155.00",0.06%,+7.28%,+1.34%,"$2,282,821,096"
2026-02-14 16:56:59,Polkadot,dot,$1.37,"$104,590,759.00",0.06%,+6.59%,+2.75%,"$2,275,769,467"
2026-02-14 12:51:25,Polkadot,dot,$1.36,"$93,019,198.00",0.06%,+6.98%,+1.79%,"$2,272,706,046"
2026-02-14 12:19:23,Polkadot,dot,$1.36,"$92,483,171.00",0.06%,+6.92%,+1.60%,"$2,271,071,146"
2026-02-14 11:17:40,Polkadot,dot,$1.35,"$96,651,239.00",0.06%,+6.91%,+0.00%,"$2,249,474,592"
2026-02-14 10:46:06,Polkadot,dot,$1.35,"$88,393,529.00",0.06%,+6.57%,-0.33%,"$2,247,505,369"
2026-02-14 10:06:53,Polkadot,dot,$1.35,"$94,182,833.00",0.06%,+6.28%,-0.58%,"$2,242,535,965"
2026-02-14 09:24:30,Polkadot,dot,$1.34,"$89,628,921.00",0.06%,+6.64%,-2.57%,"$2,232,341,328"
2026-02-14 08:37:03,Polkadot,dot,$1.35,"$95,227,576.00",0.06%,+6.83%,-2.35%,"$2,242,861,935"
2026-02-14 07:55:46,Polkadot,dot,$1.35,"$89,882,441.00",0.06%,+6.45%,-0.83%,"$2,240,971,081"
2026-02-14 06:28:16,Polkadot,dot,$1.34,"$90,509,556.00",0.06%,+5.88%,-1.01%,"$2,236,907,370"
2026-02-14 04:00:16,Polkadot,dot,$1.34,"$94,723,006.00",0.06%,+5.03%,-3.15%,"$2,229,726,782"
2026-02-14 02:49:40,Polkadot,dot,$1.33,"$94,022,442.00",0.06%,+3.66%,-3.99%,"$2,212,069,224"
2026-02-14 02:24:00,Polkadot,dot,$1.33,"$94,903,269.00",0.06%,+3.72%,-4.03%,"$2,210,887,897"
2026-02-14 01:57:18,Polkadot,dot,$1.33,"$95,350,739.00",0.06%,+4.29%,-2.40%,"$2,218,577,434"
2026-02-14 01:20:42,Polkadot,dot,$1.33,"$94,877,769.00",0.06%,+5.61%,-2.20%,"$2,222,980,469"
2026-02-14 00:50:13,Polkadot,dot,$1.33,"$88,828,475.00",0.06%,+5.16%,-2.47%,"$2,214,024,866"
2026-02-14 00:01:23,Polkadot,dot,$1.33,"$89,170,423.00",0.06%,+5.26%,-2.70%,"$2,209,722,205"
2026-02-13 23:23:44,Polkadot,dot,$1.32,"$93,981,034.00",0.06%,+4.50%,-2.92%,"$2,203,811,366"
2026-02-13 22:51:43,Polkadot,dot,$1.32,"$93,541,600.00",0.06%,+3.22%,-3.11%,"$2,197,071,979"
2026-02-13 22:07:10,Polkadot,dot,$1.32,"$94,951,565.00",0.06%,+4.20%,-3.10%,"$2,198,926,308"
